ID|sourateID|numeroverset|verset
2895|25|40|Ils sont pass&eacute;s par la cit&eacute; sur laquelle est tomb&eacute;e une pluie de malheurs. Ne la voient-ils donc pas? Mais ils n&apos;esp&egrave;rent pas de r&eacute;surrection!
2896|25|41|Et quand ils te voient, ils ne te prennent qu&apos;en raillerie: &laquo;Est-ce l&agrave; celui qu&apos;Allah a envoy&eacute; comme Messager?
2897|25|42|Peu s&apos;en est fallu qu&apos;il ne nous &eacute;gare de nos divinit&eacute;s, si ce n&apos;&eacute;tait notre attachement patient &agrave; elles!&raquo;. Cependant, ils sauront quand ils verront le ch&acirc;timent, qui est le plus &eacute;gar&eacute; en son chemin.
2898|25|43|Ne vois-tu pas celui qui a fait de sa passion sa divinit&eacute;? Est-ce &agrave; toi d&apos;&ecirc;tre un garant pour lui?
2899|25|44|Ou bien penses-tu que la plupart d&apos;entre eux entendent ou comprennent? Ils ne sont en v&eacute;rit&eacute; comparables qu&apos;&agrave; des bestiaux. Ou plut&ocirc;t, ils sont plus &eacute;gar&eacute;s encore du sentier.
2900|25|45|N&apos;as-tu pas vu comment ton Seigneur &eacute;tend l&apos;ombre? S&apos;Il avait voulu, certes, Il l&apos;aurait faite immobile. Puis Nous lui f&icirc;mes du soleil son indice,
2901|25|46|puis Nous la saisissons [pour la ramener] vers Nous avec facilit&eacute;.
2902|25|47|Et c&apos;est Lui qui vous fit de la nuit un v&ecirc;tement, du sommeil un repos et qui fit du jour un retour &agrave; la vie active.
2903|25|48|Et c&apos;est Lui qui envoya les vents comme une annonce pr&eacute;c&eacute;dant Sa mis&eacute;ricorde. Nous f&icirc;mes descendre du ciel une eau pure et purifiante,
2904|25|49|pour faire revivre par elle une contr&eacute;e morte, et donner &agrave; boire aux multiples bestiaux et hommes que Nous avons cr&eacute;&eacute;s.
2905|25|50|Nous l&apos;avions r&eacute;partie entre eux afin qu&apos;ils se rappellent (de Nous). Mais la plupart des gens se refusent &agrave; tout sauf &agrave; &ecirc;tre ingrats.
2906|25|51|Or, si Nous avions voulu, Nous aurions certes envoy&eacute; dans chaque cit&eacute; un avertisseur.
2907|25|52|N&apos;ob&eacute;is donc pas aux infid&egrave;les; et avec ceci (le Coran), lutte contre eux vigoureusement.
2908|25|53|Et c&apos;est Lui qui donne libre cours aux deux mers: l&apos;une douce, rafra&icirc;chissante, l&apos;autre sal&eacute;e, am&egrave;re. Et Il assigne entre les deux une zone interm&eacute;diaire et un barrage infranchissable.
2909|25|54|Et c&apos;est Lui qui de l&apos;eau a cr&eacute;&eacute; une esp&egrave;ce humaine qu&apos;Il unit par les liens de la parent&eacute; et de l&apos;alliance. Et ton Seigneur demeure Omnipotent.
2910|25|55|Mais ils adorent en dehors d&apos;Allah, ce qui ne leur profite point, ni ne leur nuit! Et l&apos;infid&egrave;le sera toujours l&apos;alli&eacute; des ennemis de son Seigneur!
2911|25|56|Or, Nous ne t&apos;avons envoy&eacute; que comme annonciateur et avertisseur.
2912|25|57|Dis: &laquo;Je ne vous en demande aucun salaire (pour moi m&ecirc;me). Toutefois, celui qui veut suivre un chemin conduisant vers son Seigneur [est libre de d&eacute;penser dans la voie d&apos;Allah]&raquo;.
2913|25|58|Et place ta confiance en Le Vivant qui ne meurt jamais. Et par Sa louange, glorifie-Le. Il suffit comme Parfait Connaisseur des p&eacute;ch&eacute;s de Ses serviteurs.
2914|25|59|C&apos;est Lui qui, en six jours, a cr&eacute;&eacute; les cieux, la terre et tout ce qui existe entre eux, et le Tout Mis&eacute;ricordieux S&apos;est &eacute;tabli &laquo;Istaw&acirc;&raquo; ensuite sur le Tr&ocirc;ne. Interroge donc qui est bien inform&eacute; de Lui.
2915|25|60|Et quand on leur dit: &laquo;Prosternez-vous devant le Tout Mis&eacute;ricordieux&raquo;, ils disent: &laquo;Qu&apos;est-ce donc que le Tout Mis&eacute;ricordieux? Allons-nous nous prosterner devant ce que tu nous commandes?&raquo; - Et cela accro&icirc;t leur r&eacute;pulsion.
2916|25|61|Que soit b&eacute;ni Celui qui a plac&eacute; au ciel des constellations et y a plac&eacute; un luminaire (le soleil) et aussi une lune &eacute;clairante!
2917|25|62|Et c&apos;est Lui qui a assign&eacute; une alternance &agrave; la nuit et au jour pour quiconque veut y r&eacute;fl&eacute;chir ou montrer sa reconnaissance.
2918|25|63|Les serviteurs du Tout Mis&eacute;ricordieux sont ceux qui marchent humblement sur terre, qui, lorsque les ignorants s&apos;adressent &agrave; eux, disent: &laquo;Paix&raquo;,
2919|25|64|qui passent les nuits prostern&eacute;s et debout devant leur Seigneur;
2920|25|65|qui disent: &laquo;Seigneur, &eacute;carte de nous le ch&acirc;timent de l&apos;Enfer&raquo;. - car son ch&acirc;timent est permanent.
2921|25|66|Quels mauvais g&icirc;te et lieu de s&eacute;jour!
2922|25|67|Qui, lorsqu&apos;ils d&eacute;pensent, ne sont ni prodigues ni avares mais se tiennent au juste milieu.
2923|25|68|Qui n&apos;invoquent pas d&apos;autre dieu avec Allah et ne tuent pas la vie qu&apos;Allah a rendue sacr&eacute;e, sauf &agrave; bon droit; qui ne commettent pas de fornication - car quiconque fait cela encourra une punition
2924|25|69|et le ch&acirc;timent lui sera doubl&eacute;, au Jour de la R&eacute;surrection, et il y demeurera &eacute;ternellement couvert d&apos;ignominie;
2925|25|70|sauf celui qui se repent, croit et accomplit une bonne &oelig;uvre; ceux-l&agrave; Allah changera leurs mauvaises actions en bonnes, et Allah est Pardonneur et Mis&eacute;ricordieux;
2926|25|71|et quiconque se repent et accomplit une bonne &oelig;uvre c&apos;est vers Allah qu&apos;aboutira son retour.
2927|25|72|Ceux qui ne donnent pas de faux t&eacute;moignages; et qui, lorsqu&apos;ils passent aupr&egrave;s d&apos;une frivolit&eacute;, s&apos;en &eacute;cartent noblement;
2928|25|73|qui lorsque les versets de leur Seigneur leur sont rappel&eacute;s, ne deviennent ni sourds ni aveugles;
2929|25|74|et qui disent: &laquo;Seigneur, donne-nous, en nos &eacute;pouses et nos descendants, la joie des yeux, et fais de nous un guide pour les pieux&raquo;.
2930|25|75|Ceux-l&agrave; auront pour r&eacute;compense un lieu &eacute;lev&eacute; [du Paradis] &agrave; cause de leur endurance, et ils y seront accueillis avec le salut et la paix,
2931|25|76|pour y demeurer &eacute;ternellement. Quel beau g&icirc;te et lieu de s&eacute;jour!
2932|25|77|Dis: &laquo;Mon Seigneur ne se souciera pas de vous sans votre pri&egrave;re; mais vous avez, d&eacute;menti (le Proph&egrave;te). Votre [ch&acirc;timent] sera in&eacute;vitable et permanent.
2933|26|1|T&apos;&acirc;, S&icirc;n, Mim.
2934|26|2|Voici les versets du Livre explicite.
2935|26|3|Il se peut que tu te consumes de chagrin parce qu&apos;ils ne sont pas croyants!
2936|26|4|Si Nous voulions, Nous ferions descendre du ciel sur eux un prodige devant lequel leurs nuques resteront courb&eacute;es.
2937|26|5|Aucun nouveau rappel ne leur vient du Tout Mis&eacute;ricordieux sans qu&apos;ils ne l&apos;esquivent.
2938|26|6|Et ils ont trait&eacute; de mensonge [tout ce qui leur vient du Seigneur]. Il leur viendra bient&ocirc;t des nouvelles de ce dont ils se raillent.
2939|26|7|N&apos;ont-ils pas observ&eacute; la terre, combien Nous y avons fait pousser de couples g&eacute;n&eacute;reux de toutes sortes?
2940|26|8|Voil&agrave; bien l&agrave; une preuve! Et la plupart d&apos;entre eux ne croient pas.
2941|26|9|Et ton Seigneur est en v&eacute;rit&eacute; Lui le Tout Puissant, le Tr&egrave;s Mis&eacute;ricordieux.
2942|26|10|Et lorsque ton Seigneur appela Mo&iuml;se: &laquo;Rends-toi aupr&egrave;s du peuple injuste,
2943|26|11|[aupr&egrave;s du] peuple de Pharaon&raquo; ne craindront-ils pas (Allah)?
2944|26|12|Il dit: &laquo;Seigneur, je crains qu&apos;ils ne me traitent de menteur;
2945|26|13|que ma poitrine ne se serre, et que ma langue ne soit embarrass&eacute;e: Mande donc Aaron.
2946|26|14|Ils ont un crime &agrave; me reprocher; je crains donc qu&apos;ils ne me tuent&raquo;.
2947|26|15|Mais [Allah lui] dit: &laquo;Jamais! Allez tous deux avec Nos prodiges, Nous resterons avec vous et Nous &eacute;couterons.
2948|26|16|Rendez-vous donc tous deux aupr&egrave;s de Pharaon, puis dites: &laquo;Nous sommes les messagers du Seigneur de l&apos;univers,
2949|26|17|pour que tu renvoies les Enfants d&apos;Isra&euml;l avec nous&raquo;.
2950|26|18|&laquo;Ne t&apos;avons-nous pas, dit Pharaon, &eacute;lev&eacute; chez nous tout enfant? Et n&apos;as-tu pas demeur&eacute; parmi nous des ann&eacute;es de ta vie?
2951|26|19|Puis tu as commis le m&eacute;fait que tu as fait, en d&eacute;pit de toute reconnaissance&raquo;.
2952|26|20|&laquo;Je l&apos;ai fait, dit Mo&iuml;se, alors que j&apos;&eacute;tais encore du nombre des &eacute;gar&eacute;s.
2953|26|21|Je me suis donc enfui de vous quand j&apos;ai eu peur de vous: puis, mon Seigneur m&apos;a donn&eacute; la sagesse et m&apos;a d&eacute;sign&eacute; parmi Ses messagers.
2954|26|22|Est-ce l&agrave; un bienfait de ta part [que tu me rappelles] avec reproche, alors que tu as asservi les Enfants d&apos;Isra&euml;l?&raquo;
2955|26|23|&laquo;Et qu&apos;est-ce que le Seigneur de l&apos;univers?&raquo; dit Pharaon.
2956|26|24|&laquo;Le Seigneur des cieux et de la terre et de ce qui existe entre eux, dit [Mo&iuml;se], si seulement vous pouviez en &ecirc;tre convaincus!&raquo;
2957|26|25|[Pharaon] dit &agrave; ceux qui l&apos;entouraient: &laquo;N&apos;entendez-vous pas?
2958|26|26|[Mo&iuml;se] continue: &laquo;... Votre Seigneur, et le Seigneur de vos plus anciens anc&ecirc;tres&raquo;.
2959|26|27|&laquo;Vraiment, dit [Pharaon], votre messager qui vous a &eacute;t&eacute; envoy&eacute;, est un fou&raquo;.
2960|26|28|[Mo&iuml;se] ajouta: &laquo;... Le Seigneur du Levant et du Couchant et de ce qui est entre les deux; si seulement vous compreniez!&raquo;
2961|26|29|&laquo;Si tu adoptes, dit [Pharaon], une autre divinit&eacute; que moi, je te mettrai parmi les prisonniers&raquo;.
2962|26|30|&laquo;Et m&ecirc;me si je t&apos;apportais, dit [Mo&iuml;se], une chose (une preuve) &eacute;vidente?
2963|26|31|&laquo;Apporte-la, dit [Pharaon], si tu es du nombre des v&eacute;ridiques&raquo;.
2964|26|32|[Mo&iuml;se] jeta donc son b&acirc;ton et le voil&agrave; devenu un serpent manifeste.
2965|26|33|Et il tira sa main et voil&agrave; qu&apos;elle &eacute;tait blanche (&eacute;tincelante) &agrave; ceux qui regardaient.
2966|26|34|[Pharaon] dit aux notables autour de lui: &laquo;Voil&agrave; en v&eacute;rit&eacute; un magicien savant.
2967|26|35|Il veut par sa magie vous expulser de votre terre. Que commandez-vous?&raquo;
2968|26|36|Ils dirent: &laquo;Remets-les &agrave; plus tard, [lui] et son fr&egrave;re, et envoie des gens dans les villes, pour rassembler,
2969|26|37|et t&apos;amener tout grand magicien savant&raquo;.
2970|26|38|Les magiciens furent donc r&eacute;unis en rendez-vous au jour convenu.
2971|26|39|Et il fut dit aux gens: &laquo;Est-ce que vous allez vous r&eacute;unir,
2972|26|40|afin que nous suivions les magiciens, si ce sont eux les vainqueurs?&raquo;
2973|26|41|Puis, lorsque les magiciens arriv&egrave;rent, ils dirent &agrave; Pharaon: &laquo;Y aura-t-il vraiment une r&eacute;compense pour nous, si nous sommes les vainqueurs?&raquo;
2974|26|42|Il dit: &laquo;Oui, bien s&ucirc;r, vous serez alors parmi mes proches!&raquo;
2975|26|43|Mo&iuml;se leur dit: &laquo;Jetez ce que vous avez &agrave; jeter&raquo;.
2976|26|44|Ils jet&egrave;rent donc leurs cordes et leurs b&acirc;tons et dirent: &laquo;Par la puissance de Pharaon!... C&apos;est nous qui serons les vainqueurs&raquo;.
2977|26|45|Puis Mo&iuml;se jeta son b&acirc;ton, et voil&agrave; qu&apos;il happait ce qu&apos;ils avaient fabriqu&eacute;.
2978|26|46|Alors les magiciens tomb&egrave;rent prostern&eacute;s,
2979|26|47|disant: &laquo;Nous croyons au Seigneur de l&apos;univers,
2980|26|48|Le Seigneur de Mo&iuml;se et d&apos;Aaron&raquo;.
2981|26|49|[Pharaon] dit: &laquo;Avez-vous cru en lui avant que je ne vous le permette? En v&eacute;rit&eacute;, c&apos;est lui votre chef, qui vous a enseign&eacute; la magie! Eh bien, vous saurez bient&ocirc;t! Je vous couperai, s&ucirc;rement, mains et jambes oppos&eacute;es, et vous crucifierai tous&raquo;.
2982|26|50|Ils disent: &laquo;Il n&apos;y a pas de mal! Car c&apos;est vers notre Seigneur que nous retournerons.
2983|26|51|Nous convoitons que notre Seigneur nous pardonne nos fautes pour avoir &eacute;t&eacute; les premiers &agrave; croire&raquo;.
2984|26|52|Et Nous r&eacute;v&eacute;l&acirc;mes &agrave; Mo&iuml;se [ceci]: &laquo;Pars de nuit avec Mes serviteurs, car vous serez poursuivis&raquo;.
2985|26|53|Puis, Pharaon envoya des rassembleurs [dire] dans les villes:
2986|26|54|&laquo;Ce sont, en fait, une bande peu nombreuse,
2987|26|55|mais ils nous irritent,
2988|26|56|tandis que nous sommes tous vigilants&raquo;.
2989|26|57|Ainsi, Nous les f&icirc;mes donc sortir des jardins, des sources,
2990|26|58|des tr&eacute;sors et d&apos;un lieu de s&eacute;jour agr&eacute;able.
2991|26|59|Il en fut ainsi! Et Nous les donn&acirc;mes en h&eacute;ritage aux enfants d&apos;Isra&euml;l.
2992|26|60|Au lever du soleil, ils les poursuivirent.
2993|26|61|Puis, quand les deux partis se virent, les compagnons de Mo&iuml;se dirent: &laquo;Nous allons &ecirc;tre rejoints&raquo;.
2994|26|62|Il dit: &laquo;Jamais, car j&apos;ai avec moi mon Seigneur qui va me guider&raquo;.
2995|26|63|Alors Nous r&eacute;v&eacute;l&acirc;mes &agrave; Mo&iuml;se: &laquo;Frappe la mer de ton b&acirc;ton&raquo;. Elle se fendit alors, et chaque versant fut comme une &eacute;norme montagne.
2996|26|64|Nous f&icirc;mes approcher les autres [Pharaon et son peuple].
2997|26|65|Et Nous sauv&acirc;mes Mo&iuml;se et tous ceux qui &eacute;taient avec lui;
2998|26|66|ensuite Nous noy&acirc;mes les autres.
2999|26|67|Voil&agrave; bien l&agrave; un prodige, mais la plupart d&apos;entre eux ne croient pas.
3000|26|68|Et ton Seigneur, c&apos;est en v&eacute;rit&eacute; Lui le Tout Puissant, le Tr&egrave;s Mis&eacute;ricordieux.
3001|26|69|Et r&eacute;cite-leur la nouvelle d&apos;Abraham:
3002|26|70|Quand il dit &agrave; son p&egrave;re et &agrave; son peuple: &laquo;Qu&apos;adorez-vous?&raquo;
3003|26|71|Ils dirent: &laquo;Nous adorons des idoles et nous leurs restons attach&eacute;s&raquo;.
3004|26|72|Il dit: &laquo;Vous entendent-elles lorsque vous [les] appelez?
3005|26|73|ou vous profitent-elles? ou vous nuisent-elles?&raquo;
3006|26|74|Ils dirent: &laquo;Non! mais nous avons trouv&eacute; nos anc&ecirc;tres agissant ainsi&raquo;.
3007|26|75|Il dit: &laquo;Que dites-vous de ce que vous adoriez...?
3008|26|76|Vous et vos vieux anc&ecirc;tres?
3009|26|77|Ils sont tous pour moi des ennemis sauf le Seigneur de l&apos;univers,
3010|26|78|qui m&apos;a cr&eacute;&eacute;, et c&apos;est Lui qui me guide;
3011|26|79|et c&apos;est Lui qui me nourrit et me donne &agrave; boire;
3012|26|80|et quand je suis malade, c&apos;est Lui qui me gu&eacute;rit,
3013|26|81|et qui me fera mourir, puis me redonnera la vie,
3014|26|82|et c&apos;est de Lui que je convoite le pardon de mes fautes le Jour de la R&eacute;tribution.
3015|26|83|Seigneur, accorde-moi sagesse (et savoir) et fais-moi rejoindre les gens de bien;
3016|26|84|fais que j&apos;aie une mention honorable sur les langues de la post&eacute;rit&eacute;;
3017|26|85|et fais de moi l&apos;un des h&eacute;ritiers du Jardin des d&eacute;lices.
3018|26|86|et pardonne &agrave; mon p&egrave;re: car il a &eacute;t&eacute; du nombre des &eacute;gar&eacute;s;
3019|26|87|et ne me couvre pas d&apos;ignominie, le jour o&ugrave; l&apos;on sera ressuscit&eacute;,
3020|26|88|le jour o&ugrave; ni les biens, ni les enfants ne seront d&apos;aucune utilit&eacute;,
3021|26|89|sauf celui qui vient &agrave; Allah avec un c&oelig;ur sain&raquo;.
3022|26|90|On rapprochera alors le Paradis pour les pieux,
3023|26|91|et l&apos;on exposera aux errants la Fournaise,
3024|26|92|et on leur dira: &laquo;O&ugrave; sont ceux que vous adoriez,
3025|26|93|en dehors d&apos;Allah? vous secourent-ils? ou se secourent-ils eux-m&ecirc;mes?&raquo;
3026|26|94|Ils y seront donc jet&eacute;s p&ecirc;le-m&ecirc;le, et les errants aussi,
3027|26|95|ainsi que toutes les l&eacute;gions de Iblis.
3028|26|96|Ils diront, tout en s&apos;y querellant:
3029|26|97|&laquo;Par Allah! Nous &eacute;tions certes dans un &eacute;garement &eacute;vident,
3030|26|98|quand nous faisions de vous les &eacute;gaux du Seigneur de l&apos;univers.
3031|26|99|Ce ne sont que les criminels qui nous ont &eacute;gar&eacute;s.
3032|26|100|Et nous n&apos;avons pas d&apos;intercesseurs,
3033|26|101|ni d&apos;ami chaleureux.
3034|26|102|Si un retour nous &eacute;tait possible, alors nous serions parmi les croyants!&raquo;
3035|26|103|Voil&agrave; bien l&agrave; un signe; cependant, la plupart d&apos;entre eux ne croient pas.
3036|26|104|Et ton Seigneur, c&apos;est Lui vraiment le Puissant, le Tr&egrave;s Mis&eacute;ricordieux.
3037|26|105|Le peuple de No&eacute; traita de menteurs les Messagers,
3038|26|106|lorsque No&eacute;, leur fr&egrave;re, (contribule) leur dit: &laquo;Ne craindrez-vous pas [Allah]?
3039|26|107|Je suis pour vous un messager digne de confiance.
3040|26|108|Craignez Allah donc et ob&eacute;issez-moi.
3041|26|109|Et je ne vous demande pas de salaire pour cela; mon salaire n&apos;incombe qu&apos;au Seigneur de l&apos;univers.
